key,text_wo_stopfreq,text_stemmed,NEWcolumn
LUCENE-948,issue spawned thread http www gossamer threads com lists lucene java user indexfiledeleter lists directory looking segmentsx files load hits fnfe opening file catch treat file exist nfs possibly file systems directory listing guaranteed current coherent specifically machine removed file segmentsn shortly thereafer machine dir listing possible likely dir listing still show segmentsn exists think fix simple catch fnfe handle segmentsn fact exist writers two machines nfs hit fnfe due stale nfs client caching,issu spawn thread http www gossam threads com list luc jav us indexfiledelet list direct look segmentsx fil load hit fnfe op fil catch tre fil ex nfs poss fil system direct list guarantee cur coh spec machin remov fil segmentsn short thereaf machin dir list poss lik dir list stil show segmentsn ex think fix simpl catch fnfe handl segmentsn fact ex writ two machin nfs hit fnfe due stal nfs cli cach,NSBR
LUCENE-945,exposed lucene test added uses reuters collection tests succeed ran contrib benchmark e g ide fail running part ant test contrib test expects find reuters data trunk work contrib benchmark tests fail find data dirs,expos luc test ad us reut collect test success ran contrib benchmark e g id fail run part ant test contrib test expect find reut dat trunk work contrib benchmark test fail find dat dir,SBR
LUCENE-941,background http www mail archive com java dev lucene apache org msg html line adddoc causes infinite loop parallel sequence would mask exhaustion outer sequential sequence fix docmaker exhaustion check modified rely doc maker instance reset inputs reset benchmark alg line adddoc causes infinite loop,background http www mail arch com jav dev luc apach org msg html lin adddoc caus infinit loop parallel sequ would mask exhaust out sequ sequ fix docmak exhaust check mod rely doc mak inst reset input reset benchmark alg lin adddoc caus infinit loop,NSBR
LUCENE-940,mike pointed http www mail archive com java dev lucene apache org msg html simpledateformat thread safe hence docmakers need maintain threadlocal simpledateformat used non thread safe manner,mik point http www mail arch com jav dev luc apach org msg html simpledateform thread saf hent docmak nee maintain threadlocal simpledateform us non thread saf man,SBR
LUCENE-938,exceptions result segmentinfos rollback operations cause buffered deletes existed rollback creation point incorrectly lost ioexception triggers rollback exceptions cause loss buffered deletes,exceiv result segmentinfo rollback op caus buff delet ex rollback cre point incorrect lost ioexceiv trig rollback exceiv caus loss buff delet,SBR
LUCENE-936,web page http lucene apache org java docs queryparsersyntax html n text says search documents must contain jakarta may contain lucene use query example says jakarta apache problem example uses apache text says lucene typo query parser syntax web page,web pag http luc apach org jav doc queryparsersyntax html n text say search docu must contain jakart may contain luc us query exampl say jakart apach problem exampl us apach text say luc typo query pars syntax web pag,NSBR
LUCENE-933,triggered solr query like foo bbb yak aaa baz ccc analyzer produces tokens yak aaa baz ccc portions query posisbly stop words resulting query produced queryparser foo bbb booleanquery two required clauses one empty booleanquery clauses appear good behavior general queryparser smarter parsing encountering parens whose contents result empty booleanquery exactly following situations foo bbb b foo bbb c foo bbb interpretation would think situation b clearly lends dropping sub booleanquery completely situation c may also lend solution since semanticly means allow match queries empty set queries idea right thing situation queryparser produce empty sub booleanqueries analyzer proudces tokens input,trig solr query lik foo bbb yak aa baz ccc analys produc tok yak aa baz ccc port query posisbl stop word result query produc querypars foo bbb booleanquery two requir claus on empty booleanquery claus appear good behavy gen querypars smart pars encount par whos cont result empty booleanquery exact follow situ foo bbb b foo bbb c foo bbb interpret would think situ b clear lend drop sub booleanquery complet situ c may also lend solv sint sem mean allow match query empty set query ide right thing situ querypars produc empty sub booleanquery analys proudc tok input,NSBR
LUCENE-930,spinoff lucene steven comments looking current build r looks like contrib failures getting swallowed things like lucli throwing errors along lines subant home barronpark smparkes work lucene trunk common build xml srcdir home barronpark smparkes work lucene trunk contrib lucli src test exist make back top level status looks like current state bubble junit failures maybe build failures test compile contrib fails rather contrib crawled done target test contrib directory point running protected contrib crawl easy enough lift loop another target e g build contrib test start surfacing errors work fail build contrib tests fail compile,spinoff luc stev com look cur build r look lik contrib fail get swallow thing lik lucl throwing er along lin sub hom barronpark smparkes work luc trunk common build xml srcdir hom barronpark smparkes work luc trunk contrib lucl src test ex mak back top level stat look lik cur stat bubbl junit fail mayb build fail test compil contrib fail rath contrib crawl don target test contrib direct point run protect contrib crawl easy enough lift loop anoth target e g build contrib test start surfac er work fail build contrib test fail compil,SBR
LUCENE-929,contrib benchmark build properly handle checking see content reuters coll properly extracted checks see directory exists thus possible directory gets created extraction fails next time run skips extraction part tries continue running benchmark workaround manually delete extraction directory contrib benchmark build handle checking content properly extracted,contrib benchmark build prop handl check see cont reut col prop extract check see direct ex thu poss direct get cre extract fail next tim run skip extract part tri continu run benchmark workaround man delet extract direct contrib benchmark build handl check cont prop extract,NSBR
LUCENE-916,sorting type auto field exist runtimeexception thrown fieldcacheimpl java line especially problem using multisearcher issue related http issues apache org jira browse lucene possible sort sorttype auto field exist,sort typ auto field ex runtimeexceiv thrown fieldcacheimpl jav lin espec problem us multisearch issu rel http issu apach org jir brows luc poss sort sorttyp auto field ex,NSBR
LUCENE-913,two consecutive calls score return different scores next skipto calls background lucene two consecutive score calls return different scores boolean queries,two consecut cal scor return diff scor next skipto cal background luc two consecut scor cal return diff scor bool query,SBR
LUCENE-912,reported mailing list disjunctionmaxscorer skipto broken called next situations http www nabble com potential issue disjunctionmaxscorer tf html disjunctionmaxscorer skipto bug keeps skipping,report mail list disjunctionmaxsc skipto brok cal next situ http www nabbl com pot issu disjunctionmaxsc tf html disjunctionmaxsc skipto bug keep skip,NSBR
LUCENE-908,several problems manifest mf file used core jar inconsistencies th luci jar lucli build xml jar target use jar target common build xml result manifest mf file consistent meta inf dir contain license txt notice txt reason lucli behaves different regard think fix manifest mf cleanup main jar luci customizations,sev problem manifest mf fil us cor jar inconsist th luc jar lucl build xml jar target us jar target common build xml result manifest mf fil consist met inf dir contain licens txt not txt reason lucl behav diff regard think fix manifest mf cleanup main jar luc custom,NSBR
LUCENE-907,include notice txt license txt core jar also demo contrib jars demo contrib jars contain notice txt license txt,includ not txt licens txt cor jar also demo contrib jar demo contrib jar contain not txt licens txt,NSBR
LUCENE-905,building zip tgz release artifacts docs index html file contained release starter point people read documentation links api docs http lucene zones apache org hudson job lucene nightly javadoc instead api index html local copy javadocs relates initial migration hudson nightly builds plan copy javadocs back lucene apache org considered urgent since transient nightly docs side affect release documentation also links hudson even modify nightly build process release update link left nav release branch building final release left nav docs index html dist artifacts links hudson javadocs,build zip tgz releas artifact doc index html fil contain releas start point peopl read docu link ap doc http luc zon apach org hudson job luc night javadoc instead ap index html loc cop javadoc rel init migr hudson night build plan cop javadoc back luc apach org consid urg sint transy night doc sid affect releas docu also link hudson ev mod night build process releas upd link left nav releas branch build fin releas left nav doc index html dist artifact link hudson javadoc,NSBR
LUCENE-903,value explanation different product part boost exposed tightening explanation check part lucene filteredquery explanation inaccuracy boost,valu expl diff produc part boost expos tight expl check part luc filteredquery expl inacc boost,SBR
LUCENE-899,contrib gdata build xml file little odd many targets work called directory using build contrib top level problem predates lucene chrish asimov svn lucene bugs contrib gdata server svnversion chrish asimov svn lucene bugs contrib gdata server ant test buildfile build xml test echo building gdata core javacc uptodate check javacc notice common init build lucene init compile core echo use gdata compile core task javac compiling source files home chrish svn lucene bugs build contrib gdata server core classes java warning reference build path set runtime found build file parsing attempting resolve future versions ant may support referencing ids defined non executed targets warning reference common build path set runtime found build file parsing attempting resolve future versions ant may support referencing ids defined non executed targets build failed home chrish svn lucene bugs contrib gdata server build xml following error occurred executing line home chrish svn lucene bugs contrib gdata server src core build xml following error occurred executing line home chrish svn lucene bugs common build xml home chrish svn lucene bugs contrib gdata server src core ext libs found total time second several gdata build targets work contrib gdata,contrib gdat build xml fil littl od many target work cal direct us build contrib top level problem pred luc chrish asimov svn luc bug contrib gdat serv svnversion chrish asimov svn luc bug contrib gdat serv ant test buildfil build xml test echo build gdat cor javacc uptod check javacc not common init build luc init compil cor echo us gdat compil cor task javac compil sourc fil hom chrish svn luc bug build contrib gdat serv cor class jav warn ref build path set runtim found build fil pars attempt resolv fut vert ant may support ref id defin non execut target warn ref common build path set runtim found build fil pars attempt resolv fut vert ant may support ref id defin non execut target build fail hom chrish svn luc bug contrib gdat serv build xml follow er occur execut lin hom chrish svn luc bug contrib gdat serv src cor build xml follow er occur execut lin hom chrish svn luc bug common build xml hom chrish svn luc bug contrib gdat serv src cor ext lib found tot tim second sev gdat build target work contrib gdat,SBR
LUCENE-898,contrib javascript directory apparently collection javascript utilities lucene build files mechanism package excluded form releases contrib javascript packaged releases,contrib javascrib direct app collect javascrib util luc build fil mech pack exclud form releas contrib javascrib pack releas,NSBR
LUCENE-895,erik commented lucene precendencequeryparser currently unmaintained since tests failing either exclude pqp build simply disable failing tests exclude precedencequeryparser build disable failing test cases,erik com luc precendencequerypars cur unmaintain sint test fail eith exclud pqp build simply dis fail test exclud precedencequerypars build dis fail test cas,NSBR
LUCENE-894,binary files distribution come demo sources build xml file however build xml work binary distribution used build demos problem notices first time release made ship fix custom build xml binary distributions,bin fil distribut com demo sourc build xml fil howev build xml work bin distribut us build demo problem not first tim releas mad ship fix custom build xml bin distribut,NSBR
LUCENE-881,problem query parser search string starts ends string contains middle like something something everything runs without problem part code searchtext queryparser escape searchtext queryparser parser null parser new queryparser fieldname new customanalyser parser parse searchtext customanalyser class extends analyser redefined method override public tokenstream tokenstream string fieldname reader reader return new porterstemfilter new stopanalyzer tokenstream fieldname reader tested lucene latest source checked svn revision cases parsing exception thrown part stack trace lucene svn checkout revision cannot parse someting encountered eof line column expecting one quoted term prefixterm wildterm number org apache lucene queryparser parseexception cannot parse someting encountered eof line column expecting one quoted term prefixterm wildterm number org apache lucene queryparser queryparser parse queryparser java part stack trace lucene cannot parse something encountered eof line column expecting one quoted term prefixterm wildterm number org apache lucene queryparser parseexception cannot parse something encountered eof line column expecting one quoted term prefixterm wildterm number org apache lucene queryparser queryparser parse queryparser java queryparser escaping parsin issue strings starting ending,problem query pars search string start end string contain middl lik someth someth everyth run without problem part cod searchtext querypars escap searchtext querypars pars nul pars new querypars fieldnam new customanalys pars pars searchtext customanalys class extend analys redefin method overrid publ tokenstream tokenstream string fieldnam read read return new porterstemfilt new stopanalys tokenstream fieldnam read test luc latest sourc check svn revid cas pars exceiv thrown part stack trac luc svn checkout revid cannot pars somet encount eof lin column expect on quot term prefixterm wildterm numb org apach luc querypars parseexceiv cannot pars somet encount eof lin column expect on quot term prefixterm wildterm numb org apach luc querypars querypars pars querypars jav part stack trac luc cannot pars someth encount eof lin column expect on quot term prefixterm wildterm numb org apach luc querypars parseexceiv cannot pars someth encount eof lin column expect on quot term prefixterm wildterm numb org apach luc querypars querypars pars querypars jav querypars escap parsin issu strings start end,NSBR
LUCENE-880,documentwriter closes tokenstream soon consumed tokens javadoc tokenstream close says releases resources associated stream however documentwriter keeps references resources e payload byte arrays term strings writes postings new segment means documentwriter call tokenstream close written postings problem occurs multithreaded applications e g pooling used resources patch adds new test testpayloads shows problem multiple threads add documents payloads index use pool byte arrays payloads tokenstream close puts byte arrays back pool test fails old version runs successfully patched version units tests pass well documentwriter closes tokenstreams early,documentwrit clos tokenstream soon consum tok javadoc tokenstream clos say releas resourc assocy stream howev documentwrit keep ref resourc e payload byt array term strings writ post new seg mean documentwrit cal tokenstream clos writ post problem occ multithread apply e g pool us resourc patch ad new test testpayload show problem multipl threads ad docu payload index us pool byt array payload tokenstream clos put byt array back pool test fail old vert run success patch vert unit test pass wel documentwrit clos tokenstream ear,NSBR
LUCENE-877,process migrate lucene lucene reading changes document understand write locks written index folder instead java io tmpdir apache lucene index file formats document section lock file read write lock used indicate another process writing index file stored java io tempdir confusing impression lock files go index folder using java io tempdir local support access shared index folders miss something documentation updated locking documentation apache lucene index file formats section lock file dated,process migr luc luc read chang docu understand writ lock writ index fold instead jav io tmpdir apach luc index fil form docu sect lock fil read writ lock us ind anoth process writ index fil stor jav io tempdir confus impress lock fil go index fold us jav io tempdir loc support access shar index fold miss someth docu upd lock docu apach luc index fil form sect lock fil dat,SBR
LUCENE-871,isolatin accentfilter bit slow giving ms responses used highligher output responses patch followisolatin accentfilter bit slow,isolatin accentfilt bit slow giv ms respons us highligh output respons patch followisolatin accentfilt bit slow,NSBR
LUCENE-867,new lucene setting project using v use maven instead ant project would build maven due lacking lucene classes tracked problem lucene core jar file maven downloaded repository smaller kb one got local ant repository kb please update v file maven repositories developers get frustrated incomplete jar http repo maven org maven org apache lucene lucene core http mirrors ibiblio org pub mirrors maven org apache lucene lucene core issue copy mail sent java dev lucene apache org list april incomplete lucene core maven repository,new luc set project us v us mav instead ant project would build mav due lack luc class track problem luc cor jar fil mav download reposit smal kb on got loc ant reposit kb pleas upd v fil mav reposit develop get frust incomplet jar http repo mav org mav org apach luc luc cor http mir ibiblio org pub mir mav org apach luc luc cor issu cop mail sent jav dev luc apach org list april incomplet luc cor mav reposit,NSBR
LUCENE-865,spellchecker unit test work stale indexreader indexsearcher instance calling indexdictionary dictionary spellchecker working stale indexsearcher,spellcheck unit test work stal indexread indexsearch inst cal indexdict dict spellcheck work stal indexsearch,NSBR
LUCENE-861,query implementations override equals query instances cached filters know query used see discussion thread http www mail archive com java user lucene apache org msg html following contrib query implementations override equals org apache lucene search boostingquery org apache lucene search fuzzylikethisquery org apache lucene search similar morelikethisquery test cases show problem package com teamware office lucene search import static org junit assert import org apache lucene analysis standard standardanalyzer import org apache lucene index term import org apache lucene search boostingquery import org apache lucene search fuzzylikethisquery import org apache lucene search termquery import org apache lucene search similar morelikethisquery import org junit import org junit import org junit test public class contribqueriesequalstest throws java lang exception public void setup throws exception throws java lang exception public void teardown throws exception show boostingquery queries contrib package implement equals correctly test public void testboostingqueryequals termquery q new termquery new term subject java termquery q new termquery new term subject java assertequals two termqueries attributes equal q q boostingquery bq new boostingquery q q f boostingquery bq new boostingquery q q f assertequals boostingquery attributes equal bq bq show morelikethisquery queries contrib package implement equals correctly test public void testmorelikethisqueryequals string morelikefields new string subject body morelikethisquery mltq new morelikethisquery java morelikefields new standardanalyzer morelikethisquery mltq new morelikethisquery java morelikefields new standardanalyzer assertequals morelikethisquery attributes equal mltq mltq show fuzzylikethisquery queries contrib package implement equals correctly test public void testfuzzylikethisqueryequals fuzzylikethisquery fltq new fuzzylikethisquery new standardanalyzer fltq addterms javi subject f fuzzylikethisquery fltq new fuzzylikethisquery new standardanalyzer fltq addterms javi subject f assertequals fuzzylikethisquery attributes equal fltq fltq contrib queries package query implementations override equals,query impl overrid eq query inst cach filt know query us see discuss thread http www mail arch com jav us luc apach org msg html follow contrib query impl overrid eq org apach luc search boostingquery org apach luc search fuzzylikethisquery org apach luc search simil morelikethisquery test cas show problem pack com teamw off luc search import stat org junit assert import org apach luc analys standard standardanalys import org apach luc index term import org apach luc search boostingquery import org apach luc search fuzzylikethisquery import org apach luc search termquery import org apach luc search simil morelikethisquery import org junit import org junit import org junit test publ class contribqueriesequalstest throws jav lang exceiv publ void setup throws exceiv throws jav lang exceiv publ void teardown throws exceiv show boostingquery query contrib pack impl eq correct test publ void testboostingqueryeq termquery q new termquery new term subject jav termquery q new termquery new term subject jav asserteq two termquery attribut eq q q boostingquery bq new boostingquery q q f boostingquery bq new boostingquery q q f asserteq boostingquery attribut eq bq bq show morelikethisquery query contrib pack impl eq correct test publ void testmorelikethisqueryeq string morelikefield new string subject body morelikethisquery mltq new morelikethisquery jav morelikefield new standardanalys morelikethisquery mltq new morelikethisquery jav morelikefield new standardanalys asserteq morelikethisquery attribut eq mltq mltq show fuzzylikethisquery query contrib pack impl eq correct test publ void testfuzzylikethisqueryeq fuzzylikethisquery fltq new fuzzylikethisquery new standardanalys fltq addterm jav subject f fuzzylikethisquery fltq new fuzzylikethisquery new standardanalys fltq addterm jav subject f asserteq fuzzylikethisquery attribut eq fltq fltq contrib query pack query impl overrid eq,SBR
LUCENE-846,hit ioexception e g disk full making cfs constituent parts may able rollback merge process happens via addindexes nice easy test generating ioes easy happen patch factored merge policy existing tests pseudo randomly generated ioes fall different place ioexeception cause loss data due premature segment deletion,hit ioexceiv e g disk ful mak cfs constitu part may abl rollback merg process hap via addindex nic easy test gen io easy hap patch fact merg policy ex test pseudo random gen io fal diff plac ioexeceiv caus loss dat due prem seg delet,NSBR
LUCENE-845,think good way maximize performance lucene indexing given amount ram flush writer flush added documents whenever ram usage writer ramsizeinbytes crossed max ram afford confuse merge policy cause merging unless set maxbuffereddocs properly merge policy looks current maxbuffereddocs figure segments level first flushed level merged mergefactor level segments sure fix maybe look net size bytes segment infer level still would resilient application suddenly increasing ram allowed good news workaround bug think need ensure maxbuffereddocs less mergefactor typical number docs flushed flush ram usage indexwriter may merge,think good way maxim perform luc index giv amount ram flush writ flush ad docu whenev ram us writ ramsizeinbyt cross max ram afford confus merg policy caus merg unless set maxbuffereddoc prop merg policy look cur maxbuffereddoc fig seg level first flush level merg mergefact level seg sur fix mayb look net siz byt seg inf level stil would resy apply sud increas ram allow good new workaround bug think nee ens maxbuffereddoc less mergefact typ numb doc flush flush ram us indexwrit may merg,NSBR
LUCENE-839,indexed document contains word business use query business document found use query busines document found use query usiness document found use query usines document found use query usines document found use query usines document found use query usi nes document found wildcardquery find documents leading trailing used,index docu contain word busy us query busy docu found us query busin docu found us query usy docu found us query usin docu found us query usin docu found us query usin docu found us query us nes docu found wildcardquery find docu lead trail us,NSBR
LUCENE-837,introduce abstract querymaker implementation shares much common code various querymaker implementations add new querymaker reading queries file specified properties patch shortly concerns commit tomorrow wed contrib benchmark querymaker task refactorings,introduc abstract querymak impl shar much common cod vary querymak impl ad new querymak read query fil spec property patch short concern commit tomorrow wed contrib benchmark querymak task refact,NSBR
LUCENE-832,demonstrated test case call iscurrent parallelreader causes npe fix appears add iscurrent parallelreader calls underlying indexes sure problems may lurking methods getversion lastmodified isoptimized also rewritten use case parallelreader never mimic indexreader perfectly least behavior documented others know expect junit testcase testiscurrent org apache lucene index testparallelreader caused error junit null junit java lang nullpointerexception junit org apache lucene index segmentinfos findsegmentsfile run segmentinfos java junit org apache lucene index segmentinfos readcurrentversion segmentinfos java junit org apache lucene index indexreader iscurrent indexreader java junit org apache lucene index testparallelreader testiscurrent testparallelreader java index src test org apache lucene index testparallelreader java src test org apache lucene index testparallelreader java revision src test org apache lucene index testparallelreader java working copy assertequals docparallel get f docsingle get f public void testiscurrent throws ioexception directory dir getdir directory dir getdir parallelreader pr new parallelreader pr add indexreader open dir pr add indexreader open dir asserttrue pr iscurrent fiels indexed together private searcher single throws ioexception npe calling iscurrent parallellreader,demonst test cas cal iscur parallelread caus npe fix appear ad iscur parallelread cal und index sur problem may lurk method getvert lastmod isoptim also rewrit us cas parallelread nev mim indexread perfect least behavy docu oth know expect junit testcas testiscur org apach luc index testparallelread caus er junit nul junit jav lang nullpointerexceiv junit org apach luc index segmentinfo findsegmentsfil run segmentinfo jav junit org apach luc index segmentinfo readcurrentvert segmentinfo jav junit org apach luc index indexread iscur indexread jav junit org apach luc index testparallelread testiscur testparallelread jav index src test org apach luc index testparallelread jav src test org apach luc index testparallelread jav revid src test org apach luc index testparallelread jav work cop asserteq docparallel get f docsingl get f publ void testiscur throws ioexceiv direct dir getdir direct dir getdir parallelread pr new parallelread pr ad indexread op dir pr ad indexread op dir asserttru pr iscur fiel index togeth priv search singl throws ioexceiv npe cal iscur parallellread,SBR
LUCENE-829,standardbenchmarker makedocument file string tags boolean stored boolean tokenized boolean tfv bufferedreader reader new bufferedreader new filereader reader closed gc hits cause problems cases ulimit set low line reader readline null body append line append reader close standardbenchmarker makedocument explicitly close opened files,standardbenchmark makedocu fil string tag bool stor bool tok bool tfv bufferedread read new bufferedread new fileread read clos gc hit caus problem cas ulimit set low lin read readlin nul body append lin append read clos standardbenchmark makedocu explicit clos op fil,SBR
LUCENE-825,found bug running unit tests verify upgrade system bug occur new x pretty sure index directory gets deleted lucene fsdirectory created attempts open indexwriter indexreader result npe lucene throwing ioexception case repro create fsdirectory pointing somewhere filesystem e g foo index rm rf parent dir rm rf foo index try open indexreader result nullpointerexception line int files length files null expect ioexception happening missing null check segmentinfos findsegmentsfile run method directory null files directory list else files filedirectory list gen getcurrentsegmentgeneration files gen string int files length files throw new filenotfoundexception segments file found files fsdirectory constructor make sure index dir exists reason deleted underneath lucene fsdirectory instantiated java io file list return null probably better fix fsdirectory list check null return length array org apache lucene store fsdirectory java c return directory list indexfilenamefilter getfilter string toret directory list indexfilenamefilter getfilter toret null return new string return toret nullpointerexception segmentinfos findsegmentsfile run fsdirectory list returns null,found bug run unit test ver upgrad system bug occ new x pretty sur index direct get delet luc fsdirectory cre attempt op indexwrit indexread result npe luc throwing ioexceiv cas repro cre fsdirectory point somewh filesystem e g foo index rm rf par dir rm rf foo index try op indexread result nullpointerexceiv lin int fil leng fil nul expect ioexceiv hap miss nul check segmentinfo findsegmentsfil run method direct nul fil direct list els fil filedirect list gen getcurrentsegmentg fil gen string int fil leng fil throw new filenotfoundexceiv seg fil found fil fsdirectory construct mak sur index dir ex reason delet undernea luc fsdirectory instanty jav io fil list return nul prob bet fix fsdirectory list check nul return leng array org apach luc stor fsdirectory jav c return direct list indexfilenamefilt getfilt string toret direct list indexfilenamefilt getfilt toret nul return new string return toret nullpointerexceiv segmentinfo findsegmentsfil run fsdirectory list return nul,SBR
LUCENE-823,followon lucene added check mockramdirectory assert open files directory closed check caused unit tests fail digging reason uncovered cases lucene fails close file handles terminfosreader close setting threadlocal enumerators null without first closing segmenttermenum looks like part fix lucene added call close somewhat severe since could leak many file handles use cases burn threads indexes though fsindexinput finalize close flushing deletes indexwriter opens segmentreader flushing correctly calls close close reader exception hit commit actually closing leave open handles fixed first calling docommit doclose finally disk full tests hitting indexwriter addindexes indexreader method opening reader closing try finally put try finally also changed unit tests use mockramdirectory instead ramdirectory increase testing coverage leaking open file handles lucene fails close file handles certain situations,followon luc ad check mockramdirect assert op fil direct clos check caus unit test fail dig reason uncov cas luc fail clos fil handl terminfosread clos set threadlocal enum nul without first clos segmenttermen look lik part fix luc ad cal clos somewh sev sint could leak many fil handl us cas burn threads index though fsindexinput fin clos flush delet indexwrit op segmentread flush correct cal clos clos read exceiv hit commit act clos leav op handl fix first cal docommit doclos fin disk ful test hit indexwrit addindex indexread method op read clos try fin put try fin also chang unit test us mockramdirect instead ramdirect increas test cov leak op fil handl luc fail clos fil handl certain situ,NSBR
LUCENE-821,new index file format single nrm file norms decrease file descriptor usage nrm file opened field norms index segment single norm file still uses descriptors,new index fil form singl nrm fil norm decreas fil describ us nrm fil op field norm index seg singl norm fil stil us describ,SBR
LUCENE-820,working lucene hit bug windows segmentreader setnorm called separate norms xn sy already previously saved closing reader write next gen separate norm file correctly xn sy fail delete current one quite minor next writer touch index remove stale file norm class still holds indexinput open reader commits segmentreader setnorm fail remove separate norms file windows,work luc hit bug window segmentread setnorm cal sep norm xn sy already prevy sav clos read writ next gen sep norm fil correct xn sy fail delet cur on quit min next writ touch index remov stal fil norm class stil hold indexinput op read commit segmentread setnorm fail remov sep norm fil window,NSBR
LUCENE-818,spinoff thread java user http www gossamer threads com lists lucene java user call adddocument indexwriter closed hit hard explain nullpointerexception ramdirectory closed apparently hit exception indexwrite keep running released write lock think plan fix indexwriter methods throw illegalstateexception closed indexwriter detect used closed,spinoff thread jav us http www gossam threads com list luc jav us cal adddocu indexwrit clos hit hard explain nullpointerexceiv ramdirect clos app hit exceiv indexwrit keep run releas writ lock think plan fix indexwrit method throw illegalstateexceiv clos indexwrit detect us clos,SBR
LUCENE-813,reported antony bowesman leading wildcards work trailing wildcard character instead prefixquery constructed http www nabble com queryparser bug tf htmlleading wildcard work trailing wildcard,report antony bowesm lead wildcard work trail wildcard charact instead prefixquery construct http www nabbl com querypars bug tf htmlleading wildcard work trail wildcard,NSBR
LUCENE-812,trying move lucene lucene noticed problem lockfactory instantiation code previous tests successfully specified lockfactory implementation setting property org apache lucene store fsdirectorylockfactoryclass org apache lucene store nativefslockfactory longer work due bug fsdirectory class problem caused fact class tries invoke default constructor specified lockfactory class however neither nativefslockfactory simplefslockfactory default constructor fsdirectory line try lockfactory lockfactory c newinstance catch illegalaccessexception e throw new ioexception illegalaccessexception instantiating lockclass lockclassname catch instantiationexception e throw new ioexception instantiationexception instantiating lockclass lockclassname catch classcastexception e throw new ioexception unable cast lockclass lockclassname instance lockfactory possible workaround set property call fsdirectory setlockfactory instead unable set lockfactory implementation via org apache lucene store fsdirectorylockfactoryclass,try mov luc luc not problem lockfact instanty cod prevy test success spec lockfact impl set property org apach luc stor fsdirectorylockfactoryclass org apach luc stor nativefslockfact long work due bug fsdirectory class problem caus fact class tri invok default construct spec lockfact class howev neith nativefslockfact simplefslockfact default construct fsdirectory lin try lockfact lockfact c newinst catch illegalaccessexceiv e throw new ioexceiv illegalaccessexceiv instanty lockclass lockclassnam catch instantiationexceiv e throw new ioexceiv instantiationexceiv instanty lockclass lockclassnam catch classcastexceiv e throw new ioexceiv un cast lockclass lockclassnam inst lockfact poss workaround set property cal fsdirectory setlockfact instead un set lockfact impl via org apach luc stor fsdirectorylockfactoryclass,SBR
LUCENE-811,org apache lucene index segmentinfos public contains public methods good expert level index manipulation tools luke however segmentinfo class package visibility leads strange result possible read segmentinfos possible access details segmentinfos info int user application solution make segmentinfo class public public api inconsistency,org apach luc index segmentinfo publ contain publ method good expert level index manip tool luk howev segmentinfo class pack vis lead strange result poss read segmentinfo poss access detail segmentinfo info int us apply solv mak segmentinfo class publ publ ap inconsist,SBR
LUCENE-808,successive calls remove term would increment numbuffereddeleteterms although first op docs added hence deletes would flushed soon minor problem rare seems cleaner fix attached patch also fixes testindexwriterdelete testnonramdelete somehow relied behavior tests pass bufferdeleteterm indexwriter might flush prematurely,success cal remov term would incr numbuffereddeleteterm although first op doc ad hent delet would flush soon min problem rar seem cle fix attach patch also fix testindexwriterdelet testnonramdelet somehow rely behavy test pass bufferdeleteterm indexwrit might flush prem,NSBR
LUCENE-800,test code output follow tested lucene version affects hose would index search lucene reserved characters description input search string sequence n java escaped backslashes n queryparser produce query sequence n backslashes test code analyzer analyzer new whitespaceanalyzer string querystrs item item item item abcd item item abcd string querystr querystrs system println system println string querystr querystr query lucenequery null try lucenequery new queryparser default analyzer parse querystr system println lucenequery tostring lucenequery tostring catch exception e system println e getclass tostring output remarks comment notation string querystr item lucenequery tostring item one backslash disappeared searcher fail query string querystr item lucenequery tostring item one backslash disappeared query search something unintended string querystr item item abcd lucenequery tostring item item abcd thrown parseexception unescaped string querystr item item abcd class org apache lucene queryparser parseexception one incorrect parsing queryparser parse encounters backslashes always eats one backslash,test cod output follow test luc vert affect hos would index search luc reserv charact describ input search string sequ n jav escap backslash n querypars produc query sequ n backslash test cod analys analys new whitespaceanalys string queryst item item item item abcd item item abcd string queryst queryst system println system println string queryst queryst query lucenequery nul try lucenequery new querypars default analys pars queryst system println lucenequery tost lucenequery tost catch exceiv e system println e getclass tost output remark com not string queryst item lucenequery tost item on backslash disappear search fail query string queryst item lucenequery tost item on backslash disappear query search someth unintend string queryst item item abcd lucenequery tost item item abcd thrown parseexceiv unescap string queryst item item abcd class org apach luc querypars parseexceiv on incorrect pars querypars pars encount backslash alway eat on backslash,SBR
LUCENE-799,lazy compressed text fields case neglected lazy field implementation testcase patch provided garbage data reading compressed text field lazily,lazy compress text field cas neglect lazy field impl testcas patch provid garb dat read compress text field lazy,NSBR
LUCENE-793,methods lucene reserve right throw ioexception occur nearly methods low level problems like wrong permissions transient io errors bad hard drive corrupted file system corrupted index etc methods also interesting causes try document spinoff thread http www gossamer threads com lists lucene java user javadocs explain possible causes ioexceptions,method luc reserv right throw ioexceiv occ near method low level problem lik wrong permit transy io er bad hard driv corrupt fil system corrupt index etc method also interest caus try docu spinoff thread http www gossam threads com list luc jav us javadoc explain poss caus ioexceiv,SBR
